Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
8354,8354,Senior Workday Business Systems Analyst,"['business_process', 'administration', 'payroll', 'data_modeling', 'hris', 'analytical', 'architectural_design', 'taxation']",5,0.52607447
8355,8355,Senior Business Operation Analyst,"['automation', 'change_management', 'business_transformation', 'management_consulting', 'data_collection', 'operations', 'analytics', 'sql']",5,0.5036586
8356,8356,"Senior Analyst, Business Intelligence","['business_intelligence', 'it_skills', 'tableau', 'power_bi', 'ssas', 'ssrs', 'msbi', 'olap']",4,0.24272428
8357,8357,Sr Manager/Manager Business Analyst,"['analytics', 'data_analysis', 'analysis', 'research_analysis', 'logistics', 'data_analytics', 'scm', 'supply_chain']",5,0.37926993
8358,8358,Sr Application Service Management Analyst,"['apptus', 'it_service_management_support', 'apptus_cpq', 'sap', 'informatica', 'etl', 'salesforce_administration', 'data_integration']",1,0.6388673
8359,8359,"Analyst , Sr Financial","['service_delivery', 'erp', 'automation', 'sap', 'talent_acquisition', 'data_quality', 'vb', 'data_mining']",5,0.42028174
8360,8360,Business Insight Analyst,"['bpo', 'front_end', 'google_apps', 'analytical', 'consulting', 'power_bi', 'data_analytics', 'data_visualization']",4,0.475051
8361,8361,Jr Business Analyst,"['business_analyst', 'dashboards', 'sql', 'data_analysis', 'statistics']",4,0.60709256
8362,8362,Senior UX Researcher,"['it_skills', 'software_development', 'user_research', 'project_development', 'diversity_and_inclusion', 'consulting', 'agile', 'medical_insurance']",2,0.55527776
8364,8364,ML/AI Senior Developer (Java/ABAP),"['java', 'it_skills', 'testing', 'machine_learning', 'cloud', 'product_management', 'jenkins', 'sap']",1,0.88605314
8365,8365,Business Analyst,"['business_analyst', 'business_process', 'search_engine', 'digital_marketing', 'sem', 'digital_transformation', 'data_modeling', 'seo']",4,0.4978743
8366,8366,Software Quality Assurance Analyst II,"['core_java', 'web_technologies', 'jquery', 'production_support', 'data_modeling', 'mysql', 'javascript', 'php']",2,0.7730727
8367,8367,Senior Operations Manager,"['field_operations', 'event_management', 'enterprise_architecture', 'information_security', 'product_life_cycle_management', 'agile', 'manager_technology', 'operations']",2,0.5042117
8369,8369,Senior Analytics Consultant,"['sql', 'data_analysis', 'sas', 'power_bi', 'machine_learning', 'teradata', 'data_engineering', 'r']",4,0.7313715
8370,8370,Systems Integration Analyst,"['unix', 'business_process', 'it_services', 'automation', 'data_services', 'linux', 'integration_analyst', 'consulting']",5,0.3507729
8371,8371,Product Analyst,"['product_analyst', 'emi', 'computer_science', 'data_analysis', 'agile', 'manager_technology', 'php', 'financial_services']",5,0.6519915
8372,8372,Analyst-Application Monitoring & Support,"['application_support', 'data_analysis', 'risk_assessment', 'incident_management', 'issue_resolution', 'jira', 'application_monitoring', 'financial_services']",5,0.5564189
8373,8373,HR Analyst / MIS Analyst,"['hr', 'cost_analysis', 'people_analytics', 'project_management', 'hris', 'data_management', 'dashboards', 'performance_appraisal']",5,0.66081756
8374,8374,Test Analyst,"['it_skills', 'java', 'python', 'oracle', 'automation', 'data_management', 'db2', 'test_analyst']",1,0.49340048
8375,8375,Incident Response Analyst 4,"['it_skills', 'cloud', 'devops', 'computer_science', 'analyst', 'cloud_computing', 'change_management', 'analytical']",1,0.49859047
8376,8376,Quality Analyst,"['rca', 'networking', 'pharma', 'information_security', 'pharmacy', 'campus_recruitment', 'data_collection', 'healthcare']",5,0.78191525
8377,8377,Software Analyst II,"['msi', 'ivr', 'predictive_modeling', 'pattern_recognition', 'data_visualization', 'data_mining', 'analytics', 'lex']",4,0.87590367
8378,8378,Technology Business Analyst,"['performance_tuning', 'data_analysis', 'business_analyst', 'competitive_analysis', 'project_management', 'agile', 'manager_technology', 'application_architecture']",5,0.5268717
8379,8379,Business Analyst,"['front_end', 'operations', 'consumer_electronics', 'analytical', 'data_mining', 'business_services', 'business_acumen', 'business_intelligence']",5,0.6548341
8380,8380,HR Analyst / MIS Analyst,"['data_management', 'data_science', 'hris', 'business_analytics', 'analytical', 'agile', 'performance_appraisal', 'hr']",5,0.7812886
8381,8381,Business Analyst,"['excel', 'business_analysis', 'sql', 'python', 'r', 'data_analytics', 'sas', 'data_management']",4,0.7085948
8382,8382,"Sales & Market Analyst - BPL Medical, Bangalore","['competitor_analysis', 'data_analysis', 'market_analysis', 'mis']",5,0.4079646
8383,8383,Salesforce Technical Analyst,"['sales', 'data_management', 'salesforce.com', 'medical_insurance', 'technology_solutions', 'information_technology', 'catering', 'user_management']",5,0.67410225
8384,8384,Hyperion Test Analyst,"['it_skills', 'devops', 'oracle', 'unix', 'remediation', 'iis', 'rdbms', 'weblogic']",2,0.48768476
8385,8385,Hyperion Test Analyst,"['communication', 'hyperion_hfm', 'analytical', 'hyperion_financial_management', 'fdmee', 'vb', 'oracle_erp', 'hyperion']",2,0.69138545
8386,8386,Hyperion Test Analyst,"['it_skills', 'oracle', 'data_analysis', 'people_management_skills', 'hyperion', 'plsql', 'data_quality', 'test_analyst']",2,0.36357477
8387,8387,Reliability Analyst,"['it_skills', 'power_bi', 'mining', 'semiconductor', 'aviation', 'aerospace', 'data_security', 'data_collection']",0,0.31690797
8388,8388,IT SYSTEMS ANALYST,"['computer_science', 'automation', 'data_analysis', 'change_management', 'metadata', 'networking', 'workflow', 'application_development']",2,0.75454086
8389,8389,Deal Desk Analyst,"['data_analysis', 'publishing', 'sales_operations', 'analytical', 'salesforce.com', 'power_bi', 'data_quality', 'autodesk']",5,0.54696506
8390,8390,"Manager, Business Analyst , Finance & Product SME","['loans', 'due_diligence', 'fixed_income', 'project_management', 'data_quality', 'capital_market', 'risk_management', 'business_intelligence']",5,0.6576851
8391,8391,Programmer/Analyst 2,"['performance_tuning', 'data_management', 'rdbms', 'packaging', 'plsql', 'stored_procedures', 'customer_service', 'troubleshooting']",2,0.43010762
8393,8393,Partnership Analyst I,"['verbal_written', 'communication', 'accounts_payable', 'ms_excel', 'business_administration', 'analyst', 'data_analysis', 'excel']",5,0.47913843
8394,8394,HRIS Analyst I,"['data_validation', 'sap', 'excel', 'data_management', 'analytical', 'relationship_building', 'data_collection', 'customer_service']",5,0.78194386
8395,8395,Urgent Opening For Information Technology Analyst,"['application_development', 'software_development', 'java', 'data_governance', '.net', 'html']",1,0.4707525
8396,8396,Business Analyst,"['analytics', 'data_science', 'business_intelligence', 'excel', 'data_analysis', 'tableau', 'dashboards', 'data_analytics']",4,0.874467
8397,8397,Business Analyst - Fraud,"['computer_science', 'change_management', 'networking', 'data_management', 'business_analyst', 'trend_analysis', 'research', 'performance_monitoring']",2,0.5203244
8398,8398,Analyst,"['manager_quality_assurance', 'data_conversion', 'legal_compliance', 'analytical', 'sabre', 'customer_service', 'technology_solutions', 'operations']",5,0.8894704
8401,8401,Privileged Access Management Support Analyst,"['iis', 'linux', 'ldap', 'data_management', 'active_directory', 'windows', 'apache', 'microsoft']",2,0.4075022
8402,8402,Helpdesk Analyst,"['helpdesk_analyst', 'quality_standards', 'data_services', 'computer_hardware', 'helpdesk', 'service_desk', 'incident_management', 'information_technology']",5,0.6741888
8403,8403,Executive - Pricing Analyst,"['quality_standards', 'ticketing', 'publishing', 'excel', 'social_media', 'mis', 'data_collection', 'pricing_analyst']",5,0.6492071
8404,8404,Content Analyst,"['content_management', 'data_management', 'technical_writing', 'html', 'informatica', 'seo', 'ms_office', 'monitoring']",5,0.64767545
8405,8405,"Analyst 4, Business Applications","['outbound', 'data_migration', 'sales', 'web_services', 'salesforce.com', 'customer_service', 'informatica', 'troubleshooting']",5,0.5520607
8406,8406,Sales Analyst - US Shift,"['change_management', 'usage', 'sales', 'data_management', 'senior_analyst', 'process_improvement', 'analytical', 'innovation_management']",5,0.6624039
8407,8407,Privileged Access Management Support Analyst,"['iis', 'linux', 'ldap', 'data_management', 'active_directory', 'windows', 'apache', 'microsoft']",2,0.4075717
8408,8408,Equity Research Analyst,"['data_science', 'data_management', 'spark', 'equity_research_analyst', 'statistics', 'analytics', 'python', 'sql']",4,0.74664026
8409,8409,Business Analyst - Analytics Consulting | Tiger Analytics |,"['business_intelligence', 'consulting', 'business_analysis', 'tableau', 'reporting_tools', 'sql', 'analytics', 'data_science']",5,0.47856703
8410,8410,BI Reporting Analyst,"['computer_science', 'mis_reporting', 'digital_analytics', 'adobe_analytics', 'business_reporting', 'data_analytics', 'qlikview', 'operations']",5,0.4809027
8411,8411,Quality Analyst,"['tosca_testing', 'written_communication', 'communication', 'analytical', 'verbal', 'it_skills', 'testing', 'business_process']",6,0.44859537
8412,8412,Compensation And Benefits Analyst,"['project_management', 'process_management', 'due_diligence', 'written_communication', 'subject_matter_expertise', 'project_life_cycle', 'market_data', 'employee_wellness']",1,0.42728513
8413,8413,Asst Managment Analyst,"['procurement', 'business_process', 'accessories', 'desktop_engineering', 'talent_acquisition', 'client_servicing', 'service_desk', 'process_operations']",5,0.45380086
8414,8414,IT Solution Analyst,"['computer_science', 'system_testing', 'data_analysis', 'integration_testing', 'scrum', 'data_quality', 'teradata', 'troubleshooting']",5,0.5238783
8415,8415,Role Designation- Technology Analyst,"['data_warehouse', 'etl', 'pl_/_sql_scripting', 'analytical', 'oracle_database', 'informatica', 'unix_shell_scripting', 'it_skills']",4,0.36298347
8416,8416,Analyst - DB Projects,"['computer_science', 'analyst', 'project_management', 'analytical', 'management', 'data_mining', 'operations', 'financial_services']",5,0.88917327
8417,8417,"Business Analyst, India Digital","['business_process', 'data_analysis', 'change_management', 'test_scripts', 'business_analysis', 'risk_management', 'information_technology', 'rfp']",5,0.5054999
8418,8418,Business Analyst,"['business_research', 'business_analytics', 'secondary_market_research', 'market_research', 'risk_consulting', 'business_analysis', 'solution_delivery', 'market_data']",3,0.3386863
8419,8419,Business Systems Analyst I,"['business_process', 'business_system_analyst', 'business_analysis', 'consulting', 'system_design', 'data_integrity', 'user_acceptance_testing', 'sql']",5,0.72422135
8420,8420,Business Systems Analyst,"['business_process', 'partner_management', 'data_analysis', 'technology_consulting', 'financial_products', 'project_management', 'test_scenarios', 'financial_operations']",5,0.6436946
8421,8421,Business Analyst,"['regulatory_reporting', 'life_cycle', 'financial_services', 'requirements_gathering', 'business_analyst', 'finance', 'banking', 'change_delivery']",5,0.56699556
8422,8422,Business Analyst,"['life_cycle', 'process_documentation', 'regulatory_reporting', 'financial_services', 'requirements_gathering', 'finance', 'banking', 'change_delivery']",5,0.56699175
8423,8423,Business System Analyst,"['computer_science', 'data_analysis', 'metadata', 'test_scripts', 'data_modeling', 'analytical', 'schema', 'data_quality']",2,0.40042853
8424,8424,Business Process Analyst,"['communication_skills', 'policies', 'business_process', 'sap_r', 'master_data', 'supply_chain', 'logistics', 'recruitment']",4,0.2777991
8425,8425,Analyst-Business Process Design,"['business_process', 'process_design', 'consulting', 'sql', 'business_operations', 'it_skills', 'python', 'cloud']",1,0.7077869
8426,8426,Business Analyst (Sales) - B.Tech/ MBA from Tier 1/2 Campuses - Noida,"['business_intelligence', 'business_analyst', 'business_analytics', 'data_analyst', 'business_analysis']",5,0.83713317
8427,8427,Business Functional Analyst,"['cro', 'change_management', 'content_management', 'manager_quality_assurance', 'uml', 'data_quality', 'html', 'visio']",5,0.48874038
8428,8428,Business Support Analyst,"['bpo', 'procurement', 'data_validation', 'business_reporting', 'business_analysis', 'analytical', 'business_intelligence', 'ms_office']",5,0.76365924
8429,8429,Professional 1 Business Analyst,"['data_analysis', 'coding', 'business_analysis', 'database_design', 'issue_resolution', 'customer_service', 'oracle', 'data_entry']",5,0.33124742
8430,8430,SAP CX Sales Cloud C4C Business Analyst,"['it_skills', 'sap', 'sales', 'project_implementation', 'data_management', 'business_analyst', 'report_writing', 'consulting']",5,0.5497046
8431,8431,Business Analyst,"['automation', 'google_analytics', 'data_management', 'analytical', 'data_collection', 'business_intelligence', 'jira', 'operations']",5,0.76050985
8432,8432,Senior BA - Payments/Core Banking II,"['product_management', 'networking', 'business_analysis', 'agile', 'cash_management', 'data_quality', 'ms_office', 'sdlc']",5,0.88883287
8433,8433,Business Functional Analyst,"['product_management', 'assurance', 'gcp', 'agile', 'healthcare', 'data_analytics', 'training_and_development', 'sdlc']",2,0.4553472
8434,8434,Business Analyst,"['computer_science', 'product_engineering', 'business_analyst', 'business_analysis', 'hypothesis_testing', 'power_bi', 'data_visualization', 'analytics']",5,0.5614853
8435,8435,Business Analyst - Revenue Operations,"['it_skills', 'tableau', 'power_bi', 'data_transformation', 'r', 'sas', 'business_analyst', 'advanced_analytics']",4,0.65219176
8436,8436,Business System Analyst,"['business_system_analyst', 'analyst', 'sales', 'data_management', 'time_management', 'data_manipulation', 'life_sciences', 'project_planning']",5,0.5498613
8437,8437,Business Analyst - Hyderabad,"['business_analyst', 'business_analysis', 'data_warehousing', 'etl', 'financial_analysis', 'data_analysis', 'complex_analysis', 'data_mining']",5,0.5722712
8438,8438,Business Advisory Analyst,"['procurement', 'service_delivery', 'automation', 'diversity_and_inclusion', 'business_advisory', 'business_process_management', 'vendor', 'training_and_development']",2,0.5414864
8440,8440,Professional 1 Business Analyst,"['it_skills', 'testing', 'dba', 'oracle', 'data_analysis', 'coding', 'business_analysis', 'issue_resolution']",1,0.4454632
8441,8441,Post Trade Clearing and Settlement Business Analyst,"['alfresco', 'business_analysis', 'fixed_income', 'consulting', 'agile', 'market_data', 'ms_office', 'jira']",5,0.59138316
8442,8442,Post Trade Clearing and Settlement Business Analyst,"['agile', 'alfresco', 'jira', 'ms_office', 'sdlc', 'business_analysis', 'fixed_income', 'consulting']",5,0.7305316
8443,8443,Technology Services-Process Manager-Business Analyst,"['rpa', 'database_designing', 'application_development', 'it_skills', 'software_development', 'business_intelligence', 'excel_powerpoint', 'artificial_intelligence']",1,0.34907135
8444,8444,"Business Management Analyst, Assoc","['analytical_skills', 'business_administration', 'market_study', 'transition_management', 'diversity_and_inclusion', 'billing', 'database', 'business_management']",5,0.7502482
8446,8446,Hiring For Business Analyst,"['data_analytics', 'excel', 'business_analysis', 'tableau', 'sql', 'it_skills', 'python', 'google_sheets']",4,0.4557184
8447,8447,Business Analyst,"['customer_acquisition', 'business_analyst', 'project_management', 'web_development', 'feasibility_analysis', 'digital_marketing', 'software_solutions', 'analytics']",5,0.78168654
8448,8448,Freshworks Business Analyst - CSM,"['customer_experience', 'strategy_consulting', 'saas', 'problem_solving', 'data_analysis', 'marketing_campaigns', 'data_visualization', 'tableau']",4,0.6250653
8450,8450,Analyst-Supply chain management,"['procurement', 'supply_chain', 'supply_chain_management', 'sales_operations', 'consulting', 'it_skills', 'cloud', 'big_data']",5,0.5668261
8451,8451,Business Analyst,"['mis_reporting', 'hospitality', 'data_management', 'business_analyst', 'business_analysis', 'mis', 'data_analytics', 'advanced_excel']",5,0.78203994
8452,8452,Business Process Analyst,"['communication_skills', 'effective_communication', 'bpc', 'business_process', 'sap_r', 'master_data', 'supply_chain', 'recruitment']",3,0.52136546
8453,8453,Analyst - Risk and Compliance,"['data_analysis', 'change_management', 'due_diligence', 'project_management', 'financial_services', 'it_skills', 'testing', 'artificial_intelligence']",1,0.42231137
8454,8454,Analyst-Procure To Pay Processing,"['payment_processing', 'billing', 'consulting', 'operations', 'business_operations', 'it_skills', 'cloud', 'procurement']",5,0.459372
8455,8455,Analyst - Investment Risk Reporting,"['fund_accounting', 'data_validation', 'mutual_funds', 'financial_risk', 'workflow', 'manager_quality_control', 'financial_services', 'technical_support']",5,0.5421464
8456,8456,Business Analyst,"['product_management', 'analytical_skills', 'team_leading', 'business_analyst', 'business_analysis', 'project_management', 'agile', 'market_data']",5,0.5597891
8457,8457,Advisory Services Analyst - QA Analyst,"['qa', 'it_skills', 'testing', 'quality_assurance', 'selenium', 'automation_testing', 'test_automation_framework', 'defect_management']",1,0.423234
8458,8458,Analyst-Record To Report,"['financial_analysis', 'consulting', 'forecasting', 'analytics', 'balance_sheet', 'it_skills', 'cloud', 'journal_entries']",5,0.56675386
8459,8459,Business Intelligence Analyst,"['bpo', 'data_analysis', 'operational_support', 'networking', 'analytical', 'billing', 'business_intelligence_analyst', 'operations']",5,0.6729803
8460,8460,Business Consulting -Payments Business Analyst,"['it_skills', 'testing', 'business_process', 'it_services', 'solution_architecture', 'bacs', 'automation', 'data_services']",1,0.8799176
8461,8461,"Business Analyst - Business Analytics (BI tools, MS Access & SQL)","['supply_chain', 'manager_internal_audit', 'ms_access', 'mis', 'project_management', 'process_improvement', 'pharma', 'business_analytics']",5,0.66408366
8462,8462,"Business Intelligence Analyst, Climate Solutions","['computer_science', 'data_analysis', 'manager_quality_assurance', 'analytical', 'postgresql', 'business_intelligence_analyst', 'power_bi', 'research']",5,0.42389867
8463,8463,Agile Business Analyst,"['loans', 'data_analysis', 'wealth_management', 'consulting', 'cash_management', 'investment_management', 'ms_office', 'financial_services']",5,0.5607074
8464,8464,Business Analyst,"['automation', 'business_analyst', 'ms_access', 'project_management', 'mis', 'visio', 'business_intelligence', 'data_mining']",5,0.61063087
8465,8465,Professional 1 Business Analyst,"['it_skills', 'java', 'j2ee', 'software_development', 'testing', 'cloud', 'devops', 'solution_architecture']",1,0.8868508
8466,8466,Business Systems Analyst 3,"['backend', 'data_management', 'contract_management', 'manager_technology', 'data_processing', 'scm', 'operations', 'information_technology']",5,0.55492735
8468,8468,Product Manager / Business Analyst,"['communication', 'data_analytics', 'agile', 'sdlc', 'written', 'verbal', 'it_skills', 'software_development']",3,0.35626805
8469,8469,Product Manager / Business Analyst,"['it_skills', 'software_development', 'project_management', 'bpo', 'project_management', 'electronic_trading', 'pdf', 'agile_development']",1,0.52806634
8472,8472,Business Analyst,"['operational_support', 'data_management', 'architecture', 'business_analyst', 'process_improvement', 'financial_planning', 'salesforce.com', 'end_user_support']",5,0.6744884
8473,8473,Regulatory Reporting - Business Analyst,"['retail_banking', 'financial_reporting', 'regulatory_reporting', 'business_analyst', 'accounting', 'finance', 'system_testing', 'basel_iii']",5,0.5012357
8474,8474,"Business System Analyst, Customer Interaction Management Solutions","['it_skills', 'testing', 'product_management', 'business_system_analyst', 'data_analysis', 'agile', 'customer_support', 'forecasting']",5,0.42035043
8475,8475,Python Developer,"['python', 'analysis', 'computational_algorithms', 'pyspark', 'data_engineering', 'sql', 'data_structures', 'spark']",7,0.8738821
8476,8476,Python Developer,"['python', 'data_structures', 'pyspark', 'computational_algorithms', 'spark', 'data_engineering', 'analysis', 'sql']",7,0.87389183
8477,8477,Senior Software Engineer/Lead Engineer - Product Development,"['aws', 'it_skills', 'java', 'python', 'software_development', 'testing', 'oracle', 'big_data']",1,0.8869293
8478,8478,SENIOR SOFTWARE ENGINEER/ LEAD ENGINEER,"['computer_science', 'rdbms', 'mysql', 'agile', 'data_structures', 'oracle', 'troubleshooting', 'analytics']",2,0.7074448
8479,8479,Senior Software Engineer / Lead Engineer,['software_engineer/lead_engineer'],5,0.20809372
8480,8480,TAX OPS BA / PM,"['data_analysis', 'data_management', 'agile_project_management', 'diversity_and_inclusion', 'agile', 'process_re-engineering', 'asset_management', 'stakeholder_management']",2,0.4011436
8481,8481,Junior Analyst - Bioinfogate,"['toxicology', 'junior_analyst', 'medicinal_chemistry', 'clinical_trials', 'clinical_development', 'biochemistry', 'archiving', 'pharmacology']",2,0.7622896
8482,8482,Junior Analyst,"['microsoft_excel', 'time_management', 'junior_analyst', 'administration', 'excel', 'regulatory_reporting', 'finance', 'manager_technology']",5,0.8896449
8483,8483,Senior Associate-Business Analyst,"['data_visualisation', 'python', 'sql', 'excel', 'big_data', 'tableau', 'machine_learning', 'statistics']",4,0.48505116
8484,8484,Junior Software Quality Analyst,"['sdlc', 'jmeter', 'software_testing', 'uft', 'microsoft_azure_dev', 'it_skills', 'testing', 'azure']",0,0.53242433
8485,8485,Junior Operations Analyst,"['supply_chain', 'san', 'data_analysis', 'french', 'sas', 'business_analysis', 'analytical', 'internship']",5,0.58985835
8486,8486,Junior Research Analyst,"['code', 'junior_research_analyst', 'deployment', 'mca', 'data_mining', 'matlab', 'business_executive', 'web_technologies']",6,0.634799
8487,8487,"Lead Software Engineer (React, JAVAScript)","['system_architecture', 'product_engineering', 'machine_learning', 'javascript', 'agile', 'http', 'scrum', 'unit_testing']",2,0.6589096
8488,8488,Lead Software Engineer ( Android ),"['root_cause_analysis', 'continuous_integration', 'automation', 'backend', 'architecture', 'analytical', 'debugging', 'application_security']",2,0.3788499
8489,8489,Full Stack Scientist,"['mvc_frameworks', 'sql', 'no-sql_databases', 'it_skills', 'data_science', 'artificial_intelligence', 'salesforce', 'micros_services_architecture']",0,0.44046578
8490,8490,Lead Software Engineer - Commerce Enablement,"['automation', 'nosql', 'architecture', 'data_modeling', 'tdd', 'postgresql', 'agile', 'http']",2,0.88014305
8491,8491,Lead Software Engineer - Customer Platforms,"['automation', 'nosql', 'tdd', 'c2c', 'analytical', 'architectural_design', 'agile', 'system_design']",2,0.6347485
8493,8493,Associate Business Analyst,"['business_intelligence', 'customer_service', 'excel', 'business_analyst', 'business_analytics', 'analytical_skills', 'data_analysis', 'voice']",5,0.74489313
8494,8494,DMO Associate Analyst - Customer,"['sap', 'excel', 'data_domain', 'data_management', 'analytical', 'microsoft_applications', 'data_governance', 'workflow']",3,0.561415
8495,8495,Associate Market Analyst,"['it_skills', 'python', 'quality_assurance', 'cloud', 'power_bi', 'data_analysis', 'automation', 'manager_quality_assurance']",1,0.606108
8497,8497,Drug Safety Scientist I,"['reconciliation', 'ms_office_tools', 'healthcare', 'workflow', 'life_sciences', 'pharmacovigilance', 'subject_matter_expertise', 'application_software']",2,0.39746255
8498,8498,Clinical Research Scientist,"['training', 'clinical_research', 'data_integrity', 'monitoring', 'recruitment']",5,0.46497312
8499,8499,Robotics Scientist,"['staffing', 'artificial_intelligence', 'machine_learning', 'data_collection', 'electronics', 'programming', 'consultancy', 'troubleshooting']",5,0.47371787
8500,8500,AI Scientist,"['computer_science', 'automation', 'data_analysis', 'information_security', 'analytical', 'artificial_intelligence', 'machine_learning', 'agile']",5,0.66412365
8501,8501,Associate Product Analyst,"['it_skills', 'python', 'tableau', 'product_analyst', 'equity', 'manager_technology', 'html', 'data_visualization']",1,0.48654035
8502,8502,Associate Professional Programmer Analyst,"['computer_science', 'data_analysis', 'interpersonal_skills', 'manager_quality_assurance', 'production_support', 'analytical', 'debugging', 'unit_testing']",5,0.41197184
8503,8503,Conservation Scientist,"['gis', 'data_analysis', 'head_business_development', 'environmental_science', 'wcs', 'focus', 'biology', 'research']",5,0.46314737
8504,8504,Associate Product Analyst,"['it_skills', 'python', 'tableau', 'product_analyst', 'mobile_phones', 'e-commerce', 'html', 'data_visualization']",4,0.331422
8505,8505,Assistant Manager - Research Scientist,"['formulation_development', 'usage', 'claims', 'quality_inspection', 'product_placement', 'product_portfolio', 'focus', 'data_collection']",6,0.4752734
8506,8506,Associate Quantitative Analyst,"['visual_basic', 'excel', 'data_science', 'structured_finance', 'cash_flow', 'intex', 'user_acceptance_testing', 'analytics']",5,0.5665868
8507,8507,Associate Financial Analyst,"['publishing', 'analytical', 'financial_planning', 'consulting', 'cost_reduction', 'html', 'data_integrity', 'oracle']",5,0.71132773
8508,8508,FORMULATION DEVELOPMENT RESEARCH SCIENTIST,"['fnd', 'help_desk', 'customer_service', 'data_analysis', 'customer_relationship', 'access_controls', 'telephony_support', 'asset_management']",2,0.76316994
8509,8509,Artificial Intelligence Scientist,"['python', 'ml', 'ai', 'it_skills', 'data_science', 'computer_science', 'deep_learning', 'biotechnology']",1,0.54199475
8510,8510,Associate - LPS Analyst,"['operational_excellence', 'data_management', 'ms_access', 'analytical', 'data_quality', 'ms_office', 'continuous_improvement', 'freight_forwarding']",5,0.544962
8511,8511,Scientist - C ( Non - Medical ),"['supervisor', 'cvs', 'data_analysis', 'sociology', 'data_collection', 'healthcare', 'principal_investigator', 'research']",5,0.5164279
8512,8512,Associate Analyst,"['data_science', 'r', 'product_manager', 'data_analysis', 'e_-_commerce', 'game_development', 'python', 'sql']",4,0.8751188
8513,8513,Research Scientist,"['medical_devices', 'data_analysis', 'diagnostics', 'intellectual_property', 'healthcare', 'oncology', 'genetics', 'molecular_biology']",5,0.43702993
8514,8514,Jr. Scientist/ Assistant Manager - R&D for Chemical Industry,"['sap', 'chemical', 'pharma', 'assistant_manager_r&d', 'healthcare', 'research', 'petrochemical', 'chromatography']",5,0.8894277
8516,8516,Associate HR Systems Analyst,"['payroll', 'automation', 'data_validation', 'leadership_development', 'coding', 'fixed_assets', 'process_improvement', 'reconciliation']",5,0.5643139
8517,8517,Operation Research Scientist,"['coin', 'gurobi', 'linux', 'cplex', 'python', 'aws', 'spark', 'it_skills']",0,0.45367277
8518,8518,Senior Machine Learning Engineer,"['computer_science', 'data_science', 'coding', 'cassandra', 'machine_learning', 'data_structures', 'private_label', 'big_data']",6,0.38440242
8519,8519,Senior Software Engineer,"['continuous_integration', 'data_science', 'coding', 'spark', 'analytical', 'deployment', 'troubleshooting', 'big_data']",7,0.23819537
8520,8520,Trainee-Freshers - Cyber Security Analyst/Cyber Security Engineer,"['cloud_security', 'cyber_security', 'malware_dos', 'ddos', 'data_security', 'data_privacy']",0,0.7028072
8521,8521,Senior Business Analyst - Credit Risk Analytics,"['data_analytics', 'sas', 'communication', 'vba', 'analytical', 'excel', 'data_insights_generation', 'risk_analytics']",4,0.72190756
8522,8522,Senior Analyst - Recruitment - BPO/ITeS,"['data_validation', 'data_collection', 'supplier_management', 'recruitment', 'it_recruitment']",5,0.678203
8523,8523,Senior Analyst -Storytelling For one of the leading big four client,"['storyteller', 'digital_marketing', 'data_visualization', 'campaigns', 'tableau', 'etl', 'seo', 'insight_generation']",4,0.6171708
8524,8524,Business Analyst (CEO Office) - Chemical Engineering,"['business_strategy', 'chemical_engineering', 'business_analysis', 'data_analysis', 'business_analytics', 'pesticides', 'process_improvement', 'analyst']",5,0.8896995
8525,8525,Senior Business Analyst - RPA + ML - KPO,"['sas', 'tableau', 'qlik', 'data_analytics', 'machine_learning', 'statistics', 'r_shiny', 'analytics']",4,0.5692748
8526,8526,Software Engineer II - iOS - Mobile Development,"['product_management', 'computer_science', 'backend', 'multithreading', 'git', 'networking', 'memory_management', 'sdk']",2,0.51223606
8527,8527,Software Engineer,"['java', 'css', 'html', 'javascript']",1,0.5903224
8529,8529,Digital - Datalakes - Software Engineer,"['it_skills', 'java', 'python', 'testing', 'data_science', 'cloud', 'big_data', 'automation']",1,0.88508683
8530,8530,Digital_Senior Associate_Data Engineer Pyspark,"['performance_tuning', 'leadership_development', 'xml', 'analytical', 'postgresql', 'process_quality', 'troubleshooting', 'open_source']",2,0.72692555
8531,8531,Software Development Engineer IV,"['product_management', 'computer_science', 'analytical', 'machine_learning', 'distribution_system', 'process_design', 'project_management', 'information_retrieval']",2,0.39567873
8532,8532,Business Analyst - Performance Communication,"['data_visualization', 'brandwatch', 'tableau', 'talkwalker', 'cision', 'powerbi', 'meltwater', 'b2b_communications']",4,0.8762641
8533,8533,ESW Application Engineer (PYTHON Developer),"['it_skills', 'python', 'software_development', 'selenium', 'jenkins', 'computer_science', 'automation', 'data_analysis']",1,0.70896614
8534,8534,"Lead Analyst , GTM Commercial Operations","['interpersonal_skills', 'business_analytics', 'commercial_operations', 'business_planning', 'silicon', 'data_analytics', 'management', 'lead_analyst']",5,0.45239127
8535,8535,Lead Analyst,"['email', 'analytical', 'tools', 'market_research', 'cxo', 'ms_office', 'data_mining', 'lead_analyst']",3,0.42037252
8536,8536,"Lead Analyst , GTM Commercial Operations","['interpersonal_skills', 'business_analytics', 'commercial_operations', 'business_planning', 'equity', 'silicon', 'data_analytics', 'management']",5,0.45922574
8537,8537,Business Analyst,"['business_analyst', 'project/program_management', 'finance', 'cloud', 'it_business', 'data_analysis/visualization', 'microsoft_azure', 'aws']",0,0.52926284
