head,relation,tail
885,1,ort-koordination
885,1,bwl
885,1,wirtschaftsingenieurwesen
885,1,geschäftssteuerung
885,1,implementierungserfahrung im serviceumfeld auf globaler ebene
885,1,projektmanagement
885,1,it-kenntnisse
885,1,ms office
885,1,sap
885,1,analytisches denkvermögen
885,1,selbstständige arbeitsweise
885,1,flexibilität
885,1,teamfähigkeit
885,1,verkehrsanbindung
886,0,2
886,1,automatisierungstechnik
886,1,motoren
886,1,cnc-fachkraft
886,1,zerspanungs- oder industriemechaniker/-in
886,1,programmieren
886,1,cnc-drehmaschinen
886,1,werker-selbstprüfung
886,1,cnc-drehmaschinen
886,1,mazatrol-kenntnisse
886,1,qualitätsbewusstsein
886,1,eigenverantwortliches arbeiten
886,1,zuverlässigkeit
886,1,motivation
886,1,teamfähigkeit
886,1,deutschkenntnisse
886,1,2-schicht-arbeit
886,1,medizintechnik
886,1,elektrisch-mechanische antriebstechnik
886,1,bewerbung
887,0,1
887,1,lektoratsassistenz
887,1,weiterbildungsangebots
887,1,administrative tätigkeiten
887,1,datenbankpflege
887,1,praktische erfahrungen
887,1,planungs-
887,1,organisationsvermögen
887,1,mobilen arbeiten
887,1,personalwesen
888,0,15
888,1,eigenmotivation
888,1,projektmanager
888,1,strategische vertriebssteuerung
888,1,integration
888,1,projektmanager
888,1,zusammenarbeit
888,1,baustellen-projekt-management
888,1,kleinstkundenvertrieb
888,1,kommunikation
888,1,verantwortung
888,1,projektmanagement
888,1,prozessoptimierung
888,1,erfahrungen
888,1,projektmanagement
888,1,kommunikationsfähigkeit
888,1,komplexe prozesse
888,1,und selbstorganisationskompetenz
888,1,bezuschusste mitgliedschaft
889,0,0
889,1,automatisierungstechnik
889,1,schalt- und aufbauplänen
889,1,eplan p8
889,1,steuerungs- und antriebstechnik
889,1,technische abstimmung
889,1,stücklisten
889,1,sicherheitsfunktionen
889,1,elektrokonstrukteur
889,1,automatisierungstechnik
889,1,eplan electric
889,1,normen und vorschriften der elektro- und sicherheitstechnik
889,1,eg maschinenrichtlinie
889,1,niederspannungsrichtlinie
889,1,ms-office-anwendungen
889,1,zuverlässigkeit
889,1,flexibilität
889,1,englischkenntnisse
889,1,mitarbeiterevents
890,0,14
890,1,sicht- und funktionskontrolle
890,1,baugruppen
890,1,fehlersuche und fehlerbeseitigung
890,1,korrekturmaßnahmen
890,1,konstruktion
890,1,qualitätsbewusstsein
890,1,schaltschrankbau
890,1,deutschkenntnisse
890,1,führerschein klasse b
890,1,freundliches arbeitsklima
891,0,15
891,1,projektleiter
891,1,arbeitsabläufe
891,1,automatisierung
891,1,innovationsschmiede
891,1,dokumentation
891,1,risikoanalyse
891,1,maschinenrichtlinie
891,1,überprüfungen
891,1,audits
891,1,konformität
891,1,projektaktivitäten
891,1,organisationsfähigkeit
891,1,unfalluntersuchungen
891,1,sicherheitsrelevante konzepte
892,0,6
892,1,office location
892,1,neumaschinenentwicklung
892,1,anlagenlayouts
892,1,projekt-
892,1,maschinenbau
892,1,elektrotechnik
892,1,automatisierungstechnik
892,1,mechatronik
892,1,technisches verständnis
892,1,berufserfahrung
892,1,cad-system
892,1,windows tools
892,1,sap
892,1,soziale kompetenz
892,1,belastbarkeit
892,1,flexibilität
892,1,teamgeist
892,1,engagement
892,1,eigeninitiative
892,1,internationale reisebereitschaft
892,1,bruttomonatsgehalt
892,1,sexual orientation
893,0,16
893,1,customer journeys
893,1,schnittstelle
893,1,projektmanagement
893,1,berufserfahrung
893,1,kommunikationsfähigkeit
893,1,digitale medien
893,1,teamplayer
893,1,kreativität
894,0,0
894,1,systementwicklung
894,1,engineering-dienstleistungen
894,1,fortbildungen
894,1,testdurchführung von elektronischen komponenten
894,1,qualitätskontrolle
894,1,elektroniker
894,1,technisches verständnis
894,1,qualitätsbewusstsein
894,1,zuverlässigkeit
894,1,flexibilität
894,1,deutsch
895,0,15
895,1,eigenmotivation
895,1,projektmanager
895,1,strategische vertriebssteuerung
895,1,integration
895,1,kommunikation
895,1,betriebswirtschaft
895,1,kommunikationsfähigkeit
895,1,lösungsorientierung
895,1,kommunikationsfähigkeiten
895,1,bezuschusste mitgliedschaft
896,0,14
896,1,spezialtrucks
896,1,elektrotechniker
896,1,elektromeister
896,1,inbetriebnahme
896,1,elektroinstallationen
896,1,inbetriebnahme
896,1,schaltanlagen / elektroanlagen
896,1,servicearbeiten
896,1,messungen
896,1,automatisierungstechnik
896,1,automatisierungstechnik
896,1,projektleitung
896,1,firmenbike
896,1,arbeitgeber-beteiligung
896,1,firmenunfallversicherung
897,0,12
897,1,konstruktionsingenieur
897,1,baugruppenkonstruktionen
897,1,abgeschlossenes studium der fachrichtungen maschinenbau oder ähnlicher ausrichtung
897,1,techniker
897,1,berufserfahrung
897,1,berufserfahrung
897,1,3d-cad-systemen
897,1,solidworks
897,1,ms office
897,1,englischkenntnisse
897,1,langfristige festanstellung
898,0,16
898,1,schneiden von nahrungsmitteln
898,1,ms
898,1,elektriker
898,1,elektroniker
898,1,automatisierungstechnik
898,1,prüfungen
898,1,inbetriebnahme
898,1,feldbus-systemen
898,1,profinet
898,1,ethernet
898,1,einsatzbereitschaft
899,0,15
899,1,verlagsprogramms
899,1,projektmanager
899,1,vermarktung
899,1,erste erfahrungen in lektorat oder redaktion eines fachverlags
899,1,präzise arbeitsweise
899,1,konzeptionelle fähigkeiten
899,1,arbeitsstil
899,1,personalwesen
900,0,15
900,1,projektleiter
900,1,projektleiter
900,1,kosten-
900,1,automatisierung
900,1,projektmanagementmethoden
900,1,vertragsmanagement/
900,1,englisch
900,1,reisebereitschaft
901,0,5
901,1,service level agreements
901,1,implementieren
901,1,reporting
901,1,qualifitkation
901,1,lean-methodologien
901,1,itil /
901,1,kommunikationsfähigkeit
901,1,gängigen crm systemen
901,1,reisebereitschaft
901,1,verkehrsanbindung
902,0,12
902,1,robotik
902,1,zukaufteilen
902,1,führungsaufgaben
902,1,maschinenbau
902,1,berufserfahrung
902,1,pneumatik
902,1,cad-systemen
902,1,solid edge
902,1,automatisierungstechnik
902,1,robotik
902,1,kreative
902,1,kommunikationsfähigkeit
902,1,weiterbildungsmöglichkeiten
903,0,1
903,1,vorsysteme
903,1,systemmanagement
903,1,tests an geräten und systemen
903,1,simulationskomponenten
903,1,informatik
903,1,mechatronik
903,1,foundation level
903,1,testautomation
903,1,kommunikationsbereitschaft
903,1,englischkenntnisse
904,0,3
904,1,matrix
904,1,industrielle bildverarbeitung
904,1,industrielle bildverarbeitung
904,1,schlüsselkunden
904,1,pre-sales support
904,1,applikationsteam
904,1,entwicklung
904,1,sonderlösungen
904,1,rahmen- und lieferverträgen
904,1,automatisierungstechnik
904,1,elektrotechnik
904,1,berufserfahrung
904,1,bildverarbeitung
904,1,automatisierung
904,1,robotik
904,1,sensorik
904,1,messtechnik
904,1,ms office
904,1,englischkenntnisse
904,1,verbindliches
904,1,analytische fähigkeiten
904,1,kundenorientierung
904,1,oem geschäft
904,1,lösungsvertrieb
904,1,engagement
904,1,einsatzbereitschaft
904,1,koordination
904,1,projektteams
904,1,projektmanagement
905,0,4
905,1,verantwortlich
905,1,funktionsabnahmen
905,1,dokumentation
905,1,arbeitsumfänge
905,1,handwerkliches geschick
905,1,microsoft-office
905,1,leistungsbereitschaft
905,1,kommunikationsstärke
905,1,flexibilität
905,1,teamfähigkeit
905,1,selbstständig
905,1,verantwortungsbewusst
905,1,verantwortung
905,1,einlernphase
905,1,mentorenprogramm
905,1,work-life-balance
905,1,zeitwertkonten
905,1,benefits
905,1,remshalden
906,0,4
906,1,inbetriebnahme
906,1,softwareerstellung
906,1,softwareprojektierung
906,1,projektabsprachen
906,1,elektromobilität
906,1,automatisierungstechnik
906,1,elektrotechnik
906,1,mechatronik
906,1,nachweisbare berufserfahrung
906,1,anlagenprogrammierung
906,1,sps-programmierung
906,1,inbetriebnahme
906,1,siemens s7
906,1,wincc
906,1,tia portal
906,1,führerschein klasse b
906,1,englischkenntnisse
907,0,1
907,1,industrieautomation
907,1,entwicklungs- und fertigungseinrichtungen
907,1,customer support
907,1,industrieautomation
907,1,entwicklungs- und fertigungseinrichtungen
907,1,customer support
907,1,schnittstelle
907,1,produktentwicklung
907,1,beratung
907,1,kommunikator
907,1,organisationstalent
907,1,deutsch- und englischkenntnisse in wort und schrift
907,1,proaktiver arbeitsstil
907,1,führerschein klasse b und reisebereitschaft
907,1,shoping
908,0,5
908,1,schnellen transport
908,1,kundendienst-techniker
908,1,sanitär
908,1,kfz-mechatronik
908,1,quereinsteiger
908,1,aufbau
908,1,montage
908,1,inbetriebnahme
908,1,servicearbeiten
908,1,elektrisch & mechanisch
908,1,elektrotechnik
908,1,installationstechnik
908,1,pkw-führerschein
908,1,deutsch
908,1,führerschein klasse b
908,1,mobil
909,0,3
909,1,außenorganisationen
909,1,standardisierung
909,1,vertragsunterlagen
909,1,wochenerfassung
909,1,abwicklung
909,1,ersatzwerkzeugen
909,1,aktualisierung
909,1,gerätedaten
909,1,maschinenstamm
909,1,weiterleitung
909,1,faktura
909,1,praktische erfahrungen
909,1,administration
909,1,sozialkompetenz
909,1,kommunikationsfähigkeit
909,1,kommunikation
909,1,kommunikation
909,1,gebutsu
909,1,kaizen
910,0,16
910,1,eigenmotivation
910,1,incentivesysteme
910,1,vertrieb
910,1,multikanalvertrieb
910,1,wirtschaftlichkeit
910,1,incentivesysteme
910,1,incentivesysteme
910,1,digitalisierung
910,1,automatisierung
910,1,betriebswirtschaftliches studium
910,1,kommunikationsstark
910,1,zuverlässig
910,1,"organisatorisch geschickt und bringen sich gerne mit engagement und eigeninitiative im team ein.
    sie verfügen über eine ausgeprägte affinität für zahlen und daten. 
   sie bringen erfahrung in der analyse von kennzahlen mit und können wechselwirkungen und erkenntnisse ableiten. 
   sie sind empathisch und bewegen sich gern in einem dynamischen umfeld. 
   sie sind sicher im umgang mit ms office excel"
910,1,bezuschusste mitgliedschaft
911,0,3
911,1,tochterfirma rotax
911,1,maschinenbau
911,1,medizintechnik
911,1,automatisierungstechnik
911,1,bearbeiten
911,1,sap business one
911,1,"erstellen von lieferscheinen und versandpapieren
   anmelden von warensendungen bei speditionen über telefon oder internet"
911,1,kaufmännische ausbildung
911,1,sap business one
911,1,qualitätsbewusstsein
911,1,zuverlässigkeit
911,1,motivation
911,1,teamfähigkeit
911,1,bewerbung
912,0,5
912,1,gehalts-paket
912,1,eigenverantwortung
912,1,wartung
912,1,sicherheitsüberprüfung
912,1,fehleranalysen
912,1,beheben
912,1,ansprechpartner
912,1,kundenbetreuung
912,1,mechanik
912,1,mechatronik
912,1,berufserfahrung
912,1,technische kenntnisse
912,1,flexibilität
912,1,service-fahrzeug
912,1,tablet
912,1,toyota way basiert auf den leitsätzen von toyota. unsere fünf kernwerte (challenge
912,1,teamwork
913,0,0
913,1,anstellungsarten
913,1,vollzeit
913,1,rüsten von stanzautomaten
913,1,warten
913,1,produktion
913,1,maschinenbau
913,1,berufserfahrung
913,1,zuverlässigkeit
913,1,selbständigkeit
913,1,einsatzbereitschaft
914,0,5
914,1,kaffeespezialitäten
914,1,aufbau
914,1,inbetriebnahme
914,1,kundenspezifischer programmierungen
914,1,kaffeevollautomaten
914,1,dokumentation
914,1,deutschkenntnisse
914,1,kommunikationsstärke
914,1,selbstständigkeit
914,1,vw caddy maxi als firmenfahrzeug
914,1,produktverkäufe
914,1,arbeitszeitbeginn
915,0,5
915,1,inbetriebnahme
915,1,mechatroniker
915,1,reisebereitschaft
915,1,flexibilität
915,1,kundenorientiertes verhalten
915,1,zuverlässigkeit
915,1,personalentwicklung
915,1,betriebsrestaurant
916,0,4
916,1,programmierung
916,1,inbetriebnahme
916,1,dokumentation
916,1,sps-programmierung
916,1,ms-office-kenntnisse
916,1,strukturierte vorgehensweise
916,1,reisebereitschaft
916,1,teamfähigkeit
916,1,mitarbeiterevents
917,0,4
917,1,eigenmotivation
917,1,power tools
917,1,power tools
917,1,mechatronik
917,1,ble/
917,1,power tools
917,1,systemauslegung
917,1,"klärung deren technischer umsetzbarkeit und erarbeiten der implementierungsschritte
    
   
    
      erstellen von prozess- und anforderungsanalysen für validierungskonzepte"
917,1,mechatronik
917,1,elektronik
917,1,berufserfahrung
917,1,iot
917,1,connectivity
917,1,iot-devices
917,1,app-entwicklung
917,1,selbstständigkeit
917,1,teamfähigkeit
917,1,kommunikationsstärke
917,1,englischkenntnisse
918,0,3
918,1,neukundenakquisition
918,1,kaufmännische ausbildung
918,1,betriebswirtschaftliches studium
918,1,außendiensterfahrung
918,1,überzeugungsfähigkeit
918,1,sicheres auftreten
918,1,kommunikations- und begeisterungsfähigkeit
918,1,reisebereitschaft
918,1,pc-anwenderkenntnisse
918,1,kassel
919,0,6
919,1,instandhaltung
919,1,produktion
919,1,problemlöser
919,1,produktionsplanung
919,1,fabrikplanung
919,1,betriebswirtschaftliche machbarkeitsbewertung
919,1,konzeptalternativen
919,1,analyse
919,1,zusammenarbeit
919,1,fabrikplanung
919,1,automobilbau
919,1,batteriemontage
919,1,endmontage
919,1,simulation
919,1,englischkenntnisse
919,1,durchsetzungsfähigkeit
919,1,belastbarkeit
919,1,flexibilität
920,0,0
920,1,lösung von wasserproblemen
920,1,uv-desinfektionssysteme
920,1,ozon-desinfektionssysteme
920,1,prozesswasser
920,1,produktpolitur
920,1,zusammenarbeit
920,1,zollwesen
920,1,audits
920,1,compliance organisation
920,1,compliance
920,1,gesetze und vorschriften
920,1,eu-zollkodex
920,1,feedbackgespräche
920,1,freies arbeiten
920,1,arbeitssicherheit
920,1,firmenkonditionen
920,1,vielfalt
921,0,1
921,1,betreuung
921,1,installations- und montageanleitungen
921,1,leicht verständliche arbeitsanweisungen
921,1,illustrationen
921,1,beschriftungen
921,1,dokumentenmanagement- und
921,1,schema st4
921,1,deutschkenntnisse
921,1,englischkenntnisse
921,1,technikinteressiert
921,1,neue technologien
921,1,strukturierte
921,1,durchsetzungsvermögen
921,1,ergebnisorientierung
921,1,gleitzeitregelung
921,1,fahrradleasing
921,1,betriebssportangebote
922,0,4
922,1,inbetriebnahme
922,1,programmierung
922,1,probebetrieb
922,1,kundenabnahmen
922,1,aufbau
922,1,inbetriebnahme
922,1,fehleranalyse
922,1,fehlerbehebung
922,1,kundenunterweisungen
922,1,kundenschulungen
922,1,berufserfahrung
922,1,sondermaschinenbau
922,1,automatisierungstechnik
922,1,flexibel
922,1,technikbegeistert
922,1,teamfähig
922,1,reisebereitschaft
922,1,führerschein klasse b
922,1,weiterbildungsmöglichkeiten
923,0,19
923,1,abwicklung
923,1,zahlungsverkehrs
923,1,rechnungsprüfung
923,1,excel
923,1,erstellung von ausgangsrechnungen an krankenkassen und sonstige vertragspartner
923,1,eigenständige fehleranalyse
923,1,idealerweise mehrjährige praktische erfahrung in der buchhaltung
923,1,gute excel-kenntnisse
923,1,gewissenhaftigkeit
923,1,engagement
924,0,6
924,1,erweiterung
924,1,projektingenieur
924,1,analyse
924,1,detaillierung
924,1,zeichnungserstellung
924,1,dokumentation
924,1,maschinenbau
924,1,3d-cad-system
924,1,deutschkenntnisse
924,1,flexibilität
924,1,gleitzeitkonto
924,1,automatisierung
925,0,3
925,1,leistungssteigerung
925,1,produktentwicklung
925,1,motivation
925,1,customer service mitarbeiter
925,1,beratung
925,1,betreuung
925,1,ansprechpartner
925,1,lösungsorientiert
925,1,berufliche erfahrung
925,1,kunden
925,1,umgang mit menschen
925,1,technik
925,1,teamplayer
925,1,pc-kenntnisse
925,1,schönes büro
926,0,1
926,1,eigenverantwortung
926,1,integration
926,1,prüfstandstests
926,1,aufbau und inbetriebnahme der prüflinge
926,1,betreuung
926,1,prototyp-komponenten
926,1,dokumentation
926,1,dokumentation
926,1,arbeitsumfänge
926,1,maschinenbau
926,1,lesen von konstruktionszeichnungen
926,1,steuerungssysteme
926,1,inca
926,1,puma
926,1,hv-komponenten
926,1,flexibilität
927,0,2
927,1,richtlinien
927,1,arbeitssicherheit
927,1,sauberkeit
927,1,steuerungstechnik
927,1,pneumatik
927,1,hydraulik
927,1,kommunikationsfähigkeit
927,1,zuverlässigkeit
927,1,selbstständige arbeitsweise
928,0,3
928,1,demoterminen
928,1,kundenverantwortung
928,1,identifikation
928,1,technische beratung
928,1,erfassung
928,1,nachverfolgung von angeboten sowie verkaufsverhandlungen
928,1,berufserfahrung
928,1,automatisierung/maschinenbau
928,1,betriebswirtschaftliche kenntnisse
928,1,englischkenntnisse
928,1,reisebereitschaft
928,1,ms-office kenntnisse
928,1,zielstrebigkeit
928,1,engagement
928,1,teamfähigkeit
928,1,it-equipment
929,0,15
929,1,zahlungseingänge
929,1,kaufmännische mitwirkung
929,1,montage-
929,1,garantieversicherungen
929,1,betriebswirtschaft
929,1,kaufmännische ausbildung
929,1,zusatzqualifikation
929,1,betriebswirt*in
929,1,verhandlungssichere englischkenntnisse in wort und schrift
929,1,kommunikations- und teamfähigkeit sowie engagement
929,1,sap
929,1,ms office anwendungen
929,1,erfahrung
930,0,3
930,1,regionale verwurzelung
930,1,angebotserstellung
930,1,auftragsabwicklung
930,1,terminverfolgung
930,1,kaufmännische ausbildung
930,1,teamfähigkeit
930,1,kommunikationsfähigkeit
930,1,berufseinsteiger
931,0,2
931,1,fertigungstechnik
931,1,zuverlässigkeit
931,1,wertschätzende kommunikation
931,1,zusammenhalt
931,1,bearbeiten von einzelteilen und kleinserien
931,1,einrichten
931,1,überwachen
931,1,messen und prüfen der maschinen und teile
931,1,fertigungsabläufe
931,1,drehen
931,1,wartungs- und instandhaltungsarbeiten
931,1,perfektion
931,1,wertschätzung
932,0,12
932,1,kundenlösungen
932,1,maßschneiderei
932,1,konstrukteur
932,1,zeichnungserstellung
932,1,-kontrolle
932,1,klärung
932,1,erfahrung
932,1,dünnblechbearbeitung
932,1,-verarbeitung
932,1,kommunikationsstärke
932,1,flexibilität
932,1,teamfähigkeit
932,1,gleitzeitkonto
932,1,gleitzeit
933,0,6
933,1,auftragsabwicklung
933,1,klebstoffapplikation
933,1,dosier- und mischtechnik
933,1,berechnung und auslegung von anlagenkomponenten
933,1,erstellung von kalkulationen und marktanalysen
933,1,cad-systemen
933,1,sap-kenntnisse
933,1,englischkenntnisse
933,1,selbstständigkeit
933,1,flexibilität
933,1,engagement
933,1,analytisches denkvermögen
934,0,0
934,1,berufserfahrene
934,1,customer
934,1,neue prozesse
934,1,customer journey
934,1,shared services
934,1,automatisierung
934,1,verantwortlich
934,1,dokumentation
934,1,visualisierung
934,1,verantwortlich
934,1,verantwortlich
934,1,implementierung
934,1,kundennahe bereiche
934,1,funktionsübergreifendes
934,1,kommunikationsstärke
934,1,stabilität
934,1,sozialkompetenz
934,1,teamfähigkeit
934,1,globale reisebereitschaft
934,1,eigenständigkeit
935,0,2
935,1,bedienen
935,1,programmierung
935,1,produktion
935,1,dokumentation
935,1,umgang
935,1,drehautomaten
935,1,"star) und 
   den üblichen messmitteln"
935,1,qualitätsbewusstsein
