Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
9510,9510,Software Engineer-Machine Learning-Revenue Science,"['computer_science', 'san', 'c++', 'automation', 'french', 'pdf', 'machine_learning', 'data_structures']",2,0.661343
9513,9513,"Software Engineer, Machine Learning Operations - GoFood","['product_engineering', 'quality_systems', 'machine_learning', 'scala', 'cloud', 'infrastructure', 'deployment', 'apache']",2,0.5280949
9514,9514,AI Engineer,"['ai', 'algorithms', 'python', 'software_development', 'data_modeling', 'gcp', 'machine_learning', 'artificial_intelligence']",6,0.46884555
9520,9520,Lead Security Domain Analyst,"['it_skills', 'cloud', 'project_management', 'big_data', 'bpo', 'project_management', 'computer_science', 'data_analysis']",1,0.7658205
9524,9524,Python AWS Engineer,"['it_skills', 'python', 'cloud', 'aws', 'django']",1,0.6073974
9528,9528,Engineering Manager - Machine Learning,"['computer_science', 'training', 'data_science', 'machine_learning', 'programming', 'mathematics', 'open_source', 'statistics']",6,0.73465556
9529,9529,Software Engineer ( L4 ) RT Reporting,"['product_management', 'computer_science', 'automation', 'hipaa', 'javascript', 'flex', 'agile', 'scrum']",2,0.7719593
9535,9535,Software Trainee engineer,"['communication_skills', 'programming', 'presentation_skills', 'java', 'interpersonal_skills']",3,0.33349618
9541,9541,Lead Digital Technical Analyst,"['it_skills', 'digital_marketing', 'google_analytics', 'data_visualisation', 'technical_analysis', 'google_tag_manager', 'tag_deployment', 'analytics_reporting']",4,0.44566092
9545,9545,Lead Generation / Research Analyst,"['mining', 'quality_lead', 'lead_generation', 'excel', 'web_technologies', 'data_research', 'hoovers', 'database_management']",3,0.6423917
9547,9547,Lead Analyst,"['relationship_management', 'analyst', 'excel', 'hp_data_protector', 'reconciliation', 'management', 'accounts_receivable', 'financial_services']",5,0.7821069
9550,9550,BA + Risk + SQL,"['sql', 'frd', 'scrum', 'analytical', 'microsoft_office', 'hive', 'data_analysis', 'sdlc']",5,0.49581176
9552,9552,Hiring For Snowflake Developer/Lead,"['snowflake', 'etl', 'python', 'snowpipe']",0,0.7785267
9555,9555,Hiring For Sr Business analyst For Financial firm - Hyderabad,"['product_management', 'user_stories', 'business_analysis', 'data_base', 'scrum', 'brokerage', 'life_cycle', 'business_analytics']",5,0.54039764
9557,9557,Senior Consultant - Analytics Consulting,"['machine_learning', 'client_management', 'team_management', 'data_science_modeling', 'visualization', 'r', 'nlp', 'advance_analytics']",6,0.6393167
9558,9558,Senior ETL Developer,"['informatica', 'ms_sql', 'airflow', 'hive', 'communication', 'matillion', 'pl_/_sql', 'python']",0,0.36987597
9559,9559,Senior Consultant - Analytics Consulting,"['data_science', 'stakeholder_management', 'machine_learning']",6,0.48538628
9561,9561,Senior Manager ML Operations,"['machine_learning_operations', 'coding']",2,0.6641417
9573,9573,Programmer Analyst II,"['statistical_programming', 'biostatistics', 'data_management', 'quality_control', 'clinical_research', 'management_systems', 'clinical_trials', 'statistics']",6,0.32359415
9578,9578,Product Analyst,"['data_science', 'product_analyst', 'product_management', 'google_analytics', 'data_visualization', 'data_collection', 'tableau', 'python']",4,0.46043086
9582,9582,Vendor Management Analyst,"['front_office', 'market_risk', 'product_control', 'information_management', 'risk_management', 'operations', 'financial_services', 'monitoring']",5,0.6746838
9584,9584,Analyst - Analytics Innovation Specialist,"['spss', 'visualization', 'pl/sql', 'r', 'scala', 'hadoop', 'analytics_studio', 'ml_analytics']",6,0.3928721
9585,9585,Quality Analyst Sales,"['outbound', 'site_management', 'call_monitoring', 'data_management', 'time_management', 'quality_analyst', 'customer_service', 'sales_associate']",3,0.463582
9587,9587,Quality Analyst Sales,"['verbal', 'communication', 'analytical', 'written', 'quality_monitoring', 'analytical_skills', 'outbound', 'site_management']",3,0.726704
9588,9588,Research Analyst,"['data_analysis', 'statistical_analysis', 'primary_research', 'analytical', 'data_collection', 'market_research', 'business_management', 'research_analyst']",5,0.41232288
9590,9590,Technical Analyst - S4 integration,"['s4_integration', 'sap_cloud_platform', 'odata', 'finance', 'financial_accounting', 'cio', 'master_data_management', 'sap_development']",3,0.6538923
9594,9594,senior python developer,"['performance_tuning', 'automation', 'backend', 'hp_data_protector', 'coding', 'debugging', 'troubleshooting', 'application_software']",2,0.5178213
9596,9596,Functional Analyst,"['sap_finance', 'sap_fico', 'functional_analysis', 'sap_mm', 'asset_accounting', 'bank_accounting', 'business_process', 'master_data']",6,0.5406809
9603,9603,Verbatim analyst,"['analyst', 'excel', 'coding', 'diversity_and_inclusion', 'market_research', 'data_processor', 'data_analytics', 'research']",3,0.3863364
9607,9607,MIS Analyst,"['bpo', 'mis_reporting', 'excel', 'business_reporting', 'vb_script', 'big_data', 'data_mining', 'macros']",4,0.40685153
9608,9608,Product Analyst,"['r', 'data_analysis', 'statistical_analysis', 'analytics', 'python', 'sql']",4,0.8406249
9609,9609,Insights Analyst,"['analytical', 'data_mining', 'customer_engagement', 'operations', 'ansi', 'analytics', 'sql', 'data_extraction']",4,0.39667264
9610,9610,"Analyst, Consulting","['telecom', 'data_management', 'financial_analysis', 'project_management', 'analytical', 'consulting', 'data_mining', 'continuous_improvement']",5,0.77881485
9611,9611,JavaScript Programmer Analyst,"['git', 'programming', 'css', 'http_protocol', 'ci_/_cd', 'xpath', 'javascript', 'it_skills']",6,0.37638244
9615,9615,Financial Analyst,"['financial_analysis', 'reconciliation', 'excel_report_preparation', 'excel', 'business_intelligence_reporting', 'dashboard_tool', 'accounting', 'data_integration_tools']",3,0.6397131
9619,9619,Platform Analyst,"['azure_data_factory', 'business_process', 'user_stories', 'cognos_reporting', 'etl', 'solution_design', 'functional_requirement', 'sql']",7,0.54109323
9620,9620,Channel Operations Analyst,"['operations_analyst', 'operational_support', 'customer_service_orientation', 'data_management', 'sales_operations', 'analytical', 'channel_sales', 'management']",5,0.78212976
9626,9626,KYC/AML Analyst Contractual Role,"['aml_analyst', 'data_analysis', 'interpersonal_skills', 'data_management', 'legal_compliance', 'reconciliation', 'investigation', 'workflow']",5,0.54046315
9633,9633,Analyst - Site Support,"['cro', 'data_analysis', 'process_improvement', 'pharma', 'sat', 'healthcare', 'clinical_research', 'account_management']",5,0.7733619
9634,9634,SCM Analyst,"['data_analysis', 'data_management', 'data_quality_management', 'data_analytics', 'dashboards', 'mis_reporting']",4,0.70182836
9637,9637,Services Operations Analyst,"['business_process', 'data_analysis', 'change_management', 'automation', 'performance_management', 'business_analysis', 'analytical', 'data_quality']",5,0.7759911
9647,9647,OLM Analyst TS Gas and Power,"['olm', 'etrms', 'business_process_management', 'test_execution', 'azure_data', 'business_applications', '.net', 'regulatory_compliance']",7,0.33675355
9648,9648,Application Support Analyst,"['azure_data_factory', 'azure_data_lake', 'azure_sql', 'r', 'hadoop', 'big_data', 'sql_database', 'spark']",7,0.7263011
9649,9649,Offshore Wind Yield Analyst,"['wind_modelling', 'windographer', 'windpro', 'solar', 'data_management', 'wind_energy', 'renewable_energy', 'project_development']",5,0.78043354
9650,9650,Application Support Analyst- PowerBI,"['application_support', 'powerbi', 'azure_storage', 'c#', 'adf', 'json', 'azure_dev_ops', 'azure_data_bricks']",0,0.39719486
9659,9659,Market research analyst,"['it_skills', 'cloud', 'digital_marketing', 'mining', 'analytical', 'saas', 'consulting', 'data_collection']",5,0.5653822
9660,9660,Finance Analyst ( MBA ),"['system_maintenance', 'finance_analyst', 'financial_institutions', 'internal_communication', 'mis', 'data_analysis', 'business_operations', 'customer_satisfaction']",3,0.4651023
9673,9673,Senior Python/Django/Flask Developer,"['python', 'machine_learning', 'data_science', 'heroku', 'webserver', 'django', 'mysql', 'flask']",0,0.641025
9683,9683,"Sales Operations Analyst, II","['communication', 'data_analysis', 'sales', 'sales_operations', 'data_collection', 'sales_operations_analyst', 'sales_administrator', 'analyst_ii']",5,0.6743593
9686,9686,Market Research Analyst,"['excel', 'sas', 'market_research', 'data_analysis', 'secondary_research', 'research_analysis', 'market_analysis', 'swot_analysis']",3,0.33006796
9688,9688,Analyst - Careers | ResearchFox,"['email', 'senior_analyst', 'analytical', 'tools', 'market_research', 'cxo', 'ms_office', 'data_mining']",3,0.42018515
9693,9693,Segmentation Analyst,"['it_skills', 'big_data', 'tableau', 'power_bi', 'business_system', 'pharma', 'analytical', 'healthcare']",5,0.33852014
9705,9705,Technical Business Analyst,"['data_governance', 'sql', 'data_management', 'it_skills', 'software_development', 'business_analysis']",1,0.36607432
9706,9706,Business Analyst-Auto Finance Domain,"['auto_industry', 'agile_methodology', 'auto_finance', 'business_analysis', 'presentation', 'communication', 'lease_lifecycle_origination', 'analysis']",3,0.74127185
9708,9708,Content Compliance Analyst Financial Products Marketplace,"['training', 'compliance', 'data_science', 'management', 'financial_products', 'analytical', 'consulting', 'stakeholder_management']",5,0.54303336
9711,9711,Product Analyst,"['product_analyst', 'computer_science', 'data_analysis', 'analytical', 'market_data', 'information_management', 'business_intelligence', 'analytics']",5,0.77792233
9712,9712,Talent Research Analyst,"['linkedin', 'customer_experience', 'hiring', 'user_experience', 'sourcing', 'data_analyst', 'machine_learning', 'reporting_tools']",3,0.27125314
9717,9717,Java Support Analyst,"['hibernate', 'j2ee', 'model', 'communication', 'debugging', 'analytical', 'web_services', 'core_java']",2,0.66347516
9722,9722,TMA_Lead analyst,"['supply_chain', 'automation', 'project_management', 'analytical', 'financial_planning', 'data_collection', 'corporate_finance', 'business_intelligence']",5,0.8893303
9723,9723,Financial Analyst,"['business_objects', 'excel', 'financial_reporting', 'data_management', 'financial_analysis', 'market_research', 'business_intelligence', 'variance_analysis']",3,0.5472575
9725,9725,HR Strategy & Solutions- Analyst/ Consultant,"['administration', 'excel', 'executive', 'hr_strategy', 'data_analysis', 'human_capital', 'hr_operations']",4,0.53479856
9728,9728,Trade and Customs Analyst,"['product_management', 'procurement', 'claims', 'sap', 'legal_compliance', 'analytical', 'trade_and_customs_analyst', 'data_integrity']",5,0.88916343
9729,9729,Product Analyst,"['data_mining', 'data_visualization', 'nosql', 'it_skills', 'testing', 'product_analyst', 'analytical', 'data_collection']",5,0.5667738
9730,9730,Sr . Python Developer,"['git', 'linux', 'django', 'debugging', 'programming', 'issue_resolution', 'application_architecture', 'data_visualization']",2,0.53201455
9732,9732,Analyst S & OP,"['supply_chain', 'analyst', 'automation', 'sas', 'customer_service', 'microsoft', 'data_mining', 'sql']",5,0.77627295
9733,9733,Principal Finance Systems Analyst - Oracle PPM Cloud,"['oracle_ppm_cloud', 'oracle_financials', 'sql+', 'oracle_financials_cloud', 'oracle_sql', 'imagenow', 'implementation_support', 'crystal_reports']",2,0.7735823
9738,9738,Research Analyst,"['market_analysis', 'analytical', 'data_collection', 'manager_technology', 'competitive_intelligence', 'business_modeling', 'new_product_development', 'research_analyst']",5,0.5654341
9739,9739,Supply Chain Optimization Analyst (Night Shift) - 5 To 8 yrs,"['supply_chain', 'erp_system', 'sap', 'action_plan', 'product_specification', 'corrective_action', 'perpetual_inventory', 'night_shift']",3,0.5130801
9741,9741,Research Analyst Automotive Industry,"['online_research', 'infotainment', 'market_intelligence', 'data_collection', 'product_planning', 'market_research', 'telematics', 'german']",2,0.4360129
9745,9745,Associate Software Engineer,"['automation', 'linux', 'coding', 'analytical', 'service_industry', 'agile', 'healthcare', 'data_structures']",2,0.62679297
9749,9749,"Sr. Spec, Back-End Dev","['computer_science', 'manager_quality_assurance', 'coding', 'consulting', 'workflow', 'test_planning', 'application_development', 'continuous_improvement']",2,0.69101965
9750,9750,"Sr. Spec, Front-End Dev","['computer_science', 'manager_quality_assurance', 'front_end', 'coding', 'consulting', 'javascript', 'workflow', 'test_planning']",2,0.8793543
9751,9751,"Sr. Spec, Back-End Dev","['computer_science', 'backend', 'manager_quality_assurance', 'coding', 'consulting', 'workflow', 'test_planning', 'application_development']",2,0.8794004
9752,9752,Senior Consultant - Development,"['it_skills', 'azure', 'computer_science', 'data_modeling', 'query', 'data_processing', 'microsoft_azure', 'data_warehousing']",0,0.37514034
9759,9759,MIS Executive and Business Analyst,"['dashboarding', 'dashboards', 'macros', 'excel_dashboards', 'conditional_formatting', 'mis_generation', 'excel_sheet', 'workforce_management']",4,0.33866537
9761,9761,BI Analyst,"['ms_office_suite', 'data_analysis', 'interpersonal_skills', 'bi_analyst', 'time_management', 'analytical', 'project_management', 'consulting']",5,0.7818445
9762,9762,Hiring For Business Analyst,"['data_security', 'business_development', 'data_privacy', 'business_analyst', 'bug_tracking_tool', 'jira']",0,0.5451091
9764,9764,"Security Business Analyst, IT IPP, GSO","['structured_data_access_control', 'gap_analysis', 'incident_response', 'iam', 'information_security', 'data_classification', 'security_compliance']",3,0.60087186
9767,9767,Business Analyst,"['power_bi', 'sap_business_one', 'sql', 'sap', 'data_analysis', 'business_analytics', 'conditional_formatting', 'business_analysis']",5,0.39236823
9772,9772,IIT/ NIT/ BITS-NLP Developer-Noida/Gurgaon/PUNE/Bangalore,"['nlp', 'computer_vision', 'ocr', 'artificial_intelligence', 'text_analytics', 'natural_language_processing', 'neural_networks', 'text_mining']",6,0.87145257
9776,9776,Hiring For AI/ML professionals,"['deep_learning', 'artificial_intelligence', 'natural_language_processing', 'machine_learning', 'it_skills', 'testing']",6,0.5282667
9777,9777,Bigdata Developer,"['bigdata_technologies', 'aws_iaas', 'athena', 'saas', 'glue', 'emr', 'communication', 'hive']",3,0.3923019
9781,9781,Oracle EPM Architect (Pcmcs/Planning & Essbase),"['epm', 'hyperion_essbase', 'hyperion_planning', 'profitability_&_cost_management', 'hpcm', 'cost_management', 'pcm', 'pcmcs']",3,0.87152296
9785,9785,FCCS EPM Consultant,"['fccs', 'it_skills', 'cloud', 'epm', 'hyperion_essbase']",3,0.49223724
9786,9786,Epm Consultant,"['epbcs', 'mdx', 'oracle_epm', 'hyperion_essbase', 'hyperion', 'it_skills', 'cloud', 'oracle']",1,0.66999406
9788,9788,ACN - Applied Intelligence - CS&S - LS Analytics - 06,"['sql', 'operations_research', 'excel', 'pharma', 'consulting', 'supply_chain_operations', 'medical_records', 'financial_services']",5,0.7570776
9789,9789,Cognos Consultant,"['ibm_cognos_tm1', 'spss', 'powershell', 'perl', 'visio', 'microsoft_project', 'written', 'sharepoint']",3,0.44088703
9790,9790,Hyperion Consultant,"['hyperion_essbase', 'mdx', 'hyperion', 'it_skills', 'cloud', 'oracle', 'hyperion_planning', 'aso']",1,0.45063895
9792,9792,Senior Software Engineer- Informatica MDM,"['informatica_mdm', 'data_modeling', 'data_integration', 'tuning', 'life_cycle', 'mdm_ui', 'data_modelling', 'data_quality']",4,0.53162897
9805,9805,Dot Net Developer,"['c#', 'asp.net', 'azure_sql', 'analytical', 'core_databases', 'sql_server', 'web_api', 'asp_net']",0,0.33654156
9806,9806,Technical Project Manager MSBI,"['project_management', 'power_bi', 'tableau', 'ms_bi_stack', 'communication', 'powerbi', 'msbi', 'data_warehousing']",4,0.65209615
9808,9808,Application Architect: Google Cloud Migration,"['git', 'staffing', 'cloud', 'application_development', 'rfp', 'it_skills', 'devops', 'jenkins']",1,0.45656884
9812,9812,Python Developer,"['python', 'written', 'strings', 'flask', 'verbal_communication', 'rdbms', 'lambda', 'data_-_structures']",0,0.6381993
9815,9815,Engineering Lead - Uptime Integration,"['it_skills', 'java', 'python', 'testing', 'machine_learning', 'cloud', 'devops', 'costing']",1,0.7784855
9824,9824,Engineer /SR. Engineer,"['matlab', 'autosar', 'functional_safety', 'bootloader', 'pcb_designing', 'sqa', 'ansys', 'software_testing']",6,0.7639122
9826,9826,Associate Consultant,"['python', 'ai', 'analytical', 'communication', 'software_development_lifecycle', 'verbal', 'rpa', 'devops']",0,0.3703737
9827,9827,Technology Associate Consultant,"['python', 'data_science', 'git', 'sap_hana', 'docker', 'data_analytics', 'github', 'sap_btp']",3,0.33757362
9830,9830,Senior Software Engineer,"['cloud_data', 'bpo', 'troubleshooting', 'powershell', '.net_core', 'blueprints', 'ftp', 'azure_search']",0,0.65664816
9832,9832,Hiring | Machine Learning Engineer,"['cloud_computing', 'machine_learning', 'azure', 'python']",1,0.80093527
9833,9833,Machine Learning Engineer,"['computer_science', 'data_science', 'coding', 'machine_learning', 'trend_forecasting', 'inventory_management', 'data_structures', 'private_label']",6,0.6584635
9837,9837,Boomi Senior Principal AI/ML Engineer_I9,"['data_engineering', 'it_skills', 'java', 'python', 'software_development', 'testing', 'data_science', 'machine_learning']",1,0.88687915
9843,9843,Machine Learning Engineer,"['it_skills', 'python', 'software_development', 'machine_learning', 'algorithms', 'c++python', 'neural_networks', 'agile']",6,0.47207204
9845,9845,AVP - Software Engineering,"['aws_services', 's3', 'config', 'cloudformation', 'dynamodb', 'aws_glue', 'relational_database_service', 'eks']",3,0.5487383
9851,9851,Senior Backend Developer - Python/Multithreading,"['algorithms', 'unixlinux_systems', 'data_structures', 'multi_-_threaded', 'python', 'it_skills', 'multithreading', 'front_end']",6,0.58777785
9852,9852,Business Analyst - Credit Risk Analytics - KPO,"['sas', 'data_analytics', 'credit_risk_analytics', 'communication', 'vba', 'excel', 'analytical', 'data_insights_generation']",4,0.7231771
9854,9854,Manager Software Engineering,"['.net', 'it_skills', 'data_science', 'cloud', 'devops', 'azure', 'web_technologies', 'artificial_intelligence']",1,0.886918
9855,9855,Specialty Software Engineering,"['software_engineering', 'it_skills', 'java', 'software_development', 'risk_management', 'rest', 'software_engineering_manager', 'messaging_framework']",1,0.56108207
9862,9862,Research Analyst/Market Analytics Role - Automotive/Autonomous Cars,"['foreign_language', 'research_analysis', 'data_analysis', 'online_research', 'data_collection', 'marketing_analytics', 'market_intelligence', 'market_research']",3,0.3546782
9866,9866,Machine Learning Developer/Lead,['machine_learning'],6,0.47630182
9869,9869,Lead - React Native Developer,"['react_native', 'next.js', 'restapi', 'javascript']",6,0.58514047
9870,9870,Lead Consultant - Security Testing,"['cyber_security', 'security_testing', 'application_security', 'penetration_testing', 'data_warehousing', 'non_functional_testing', 'continuous_delivery', 'performance_testing']",3,0.49452138
9871,9871,Tech Lead,"['java', 'nosql', 'software_development', 'front_end', 'software_engineering', 'design_patterns', 'scala', 'mysql']",7,0.34229764
9872,9872,"Dot Net , AZURE , ANGULAR , TEAM LEAD","['azure', 'software_development', 'product_design', 'c_#', 'sql_server', 'mongodb', 'aws', '._net']",0,0.615608
9881,9881,Senior Analyst (Analytics & BI),"['analytics_data', 'r', 'business_intelligence', 'big_data_analytics', 'business_intelligence_reporting', 'data_structures', 'business_analysis', 'python']",4,0.47420368
9884,9884,Senior Business Analyst - Statistical Modeling,"['business_analyst', 'statistical_modeling', 'python', 'predictive_modeling', 'r', 'excel']",4,0.69045633
9885,9885,Senior Business Analyst,"['tableau', 'python', 'predictive_modeling', 'statistical_modeling', 'statistics', 'analytics']",4,0.8413539
9886,9886,"Module Lead/Technical Lead - Pyspark, AWS","['pyspark', 'aws']",7,0.6387377
9890,9890,Project Lead - BIDW,"['big_query', 'google_f1', 'sql', 'data_engineering', 'sql_development', 'hadoop', 'project_leading', 'project_management']",4,0.42599323
9891,9891,Lead Assistant Manager,"['etl', 'apache', 'written', 'sql', 'cdc', 'verbal_communication', 'pl_/_sql', 'apache_airflow']",0,0.4325125
9894,9894,Senior Business Analyst,"['communication', 'business_analysis', 'sql', 'data_engineering', 'bi']",4,0.6558907
9900,9900,Senior Business Analyst - Banking/ Retail Analytics - Consulting Firm,"['consulting_-_bfsi', 'sas', 'retail_analytics', 'data_analytics', 'analytics', 'consulting_-_retail']",4,0.70465404
9907,9907,Business Analyst-Finance & Accounts,"['bills_payable', 'brd', 'business_analysis', 'data_mapping', 'accounts_payables', 'accounts_receivables', 'ms_office', 'sql']",3,0.6544421
9910,9910,Business Analyst,"['business_analysis', 'data_validation', 'requirement_gathering', 'user_stories', 'business_consultant', 'process_flow_diagram', 'uat', 'teradata']",3,0.45741874
9911,9911,Business Intelligence Analyst,"['computer_science', 'content_management', 'data_modeling', 'business_intelligence_analyst', 'data_quality', 'business_intelligence', 'data_mining', 'analytics']",5,0.88940984
9913,9913,Research Analyst (Machine Learning),"['computer_science', 'analytical_skills', 'c++', 'data_science', 'demand_forecasting', 'mysql', 'machine_learning', 'programming']",6,0.38152084
9917,9917,Business Analyst,"['analytical_skills', 'business_administration', 'data_analysis', 'operational_support', 'interpersonal_skills', 'marketing_analytics', 'software_packages', 'business_analyst']",5,0.5538857
9918,9918,HRIS Analyst,"['outbound', 'data_analysis', 'payroll', 'coding', 'xml', 'data_integrity', 'manager_quality_control', 'troubleshooting']",5,0.48370788
9920,9920,Business Analyst & Configurator - Veeva CRM,"['veeva_crm', 'crm', 'it_skills', 'testing', 'omni_journey_mapper', 'veeva_suggestions', 'the_hcp360_rep_dashboard', 'veeva_rep_survey']",4,0.6608449
9923,9923,Sr. Back-End Dev,"['computer_science', 'backend', 'automation_testing', 'manager_quality_assurance', 'deployment', 'application_development', 'continuous_improvement', 'financial_services']",2,0.5221594
9928,9928,"Sr. Spec, Back-End Development","['computer_science', 'backend', 'manager_quality_assurance', 'coding', 'consulting', 'workflow', 'test_planning', 'application_development']",2,0.87939566
9932,9932,Sr. Mainframe Dev.,"['computer_science', 'vsam', 'jcl', 'manager_quality_assurance', 'db2', 'cics', 'cobol', 'test_planning']",6,0.46356177
9934,9934,Sr. Full-Stack Dev,"['computer_science', 'backend', 'manager_quality_assurance', 'front_end', 'coding', 'javascript', 'html', 'application_development']",2,0.8808784
9936,9936,Sr. Back-End Dev,['backend'],2,0.51869327
9937,9937,Sr. Mainframe Dev,"['computer_science', 'manager_quality_assurance', 'db2', 'cics', 'cobol', 'software_development_life_cycle', 'design_development', 'application_development']",2,0.54906017
9939,9939,"Sr. Spec, Full-Stack Dev","['backend', 'manager_quality_assurance', 'coding', 'consulting', 'javascript', 'workflow', 'html', 'technical_support']",2,0.70798874
9950,9950,Business Analyst,"['web_development', 'ua_testing', 'it_analysis', 'requirements_gathering', 'project_management', 'risk_analysis_testing', 'data_analysis', 'data_modelling']",3,0.6053359
9951,9951,SAS Business Analyst,"['excel', 'sas', 'business_analyst', 'analytical', 'query', 'data_processing', 'manager_quality_control', 'data_mining']",5,0.75707144
9954,9954,HANA DW Business Analyst/ Consultant / Developer,"['informatica', 'sap_oracle_db', 'sql', 'excel', 'hana_data_warehouse', 'it_skills', 'oracle', 'sap']",3,0.64173377
9955,9955,Operations Research Analyst,"['python', 'algorithm_development', 'ms_word', 'mathematical_optimization', 'data_analysis', 'simulation_modeling', 'powerpoint', 'mathematical_modeling']",6,0.517215
9958,9958,Business Analyst,"['excel', 'presentation', 'communication', 'powerpoint', 'presentation_skills', 'business_process_schemas', 'data_flow_diagrams', 'business_analysis']",3,0.5551161
9962,9962,Denial Analyst @Gurgaon/Noida: 6 Months exp sal 22.5k in hand,"['blended_process', 'bpo', 'religare', 'non_voice_process', 'us_shift', 'voice_process', 'us_healthcare', 'medical_billing']",6,0.65513974
9966,9966,Business Analysts,"['business_analyst', 'project_management', 'analytical', 'written_communication', 'data_collection', 'client_interaction', 'problem', 'ms_office']",5,0.5368295
9970,9970,Business Analyst,"['data_analytics', 'statistics', 'analytics', 'communication_skills', 'business_reporting', 'excel', 'customer_experience', 'marketing_analytics']",4,0.74791956
9973,9973,Business Analyst,"['written', 'verbal_communication', 'business_/_systems_analysis', 'quality_assurance', 'sql_queries', 'it_skills', 'testing', 'computer_science']",1,0.7781583
9976,9976,Business Analyst,"['relationship_management', 'business_analyst', 'data_science', 'big_data_analytics', 'relationship', 'power_bi', 'consultancy', 'data_visualization']",4,0.53971773
9977,9977,Business Analyst,"['relationship_management', 'business_analyst', 'relationship', 'power_bi', 'data_visualization', 'management', 'business_intelligence']",5,0.5075505
9982,9982,Product Analyst,"['product_analyst', 'product_management', 'use_cases', 'advanced_analytics', 'computer_science', 'data_analysis', 'big_data', 'tableau']",1,0.4051084
9985,9985,Business Analyst - User Story/Wireframe,"['wireframe', 'enterprise_applications', 'user_story', 'gis', 'data_science', 'automation', 'software_application_development', 'workflows']",3,0.54887646
9987,9987,Support Business Analyst,"['verbal', 'excel', 'written', 'structured_products', 'front_office', 'data_management', 'fixed_income', 'back_office']",3,0.6425798
9994,9994,Project Manager / Business Analyst,"['it_skills', '.net', 'san', 'linux', 'enterprise_applications', 'shell_scripting', 'agile', 'data_structures']",2,0.5456686
9995,9995,Business Analyst,"['python', 'it_skills', 'testing', 'oracle', 'elastic_search', 'big_data', 'tableau', 'power_bi']",1,0.6303762
10005,10005,Business Analyst-SLR,"['resource_utilization', 'literature', 'query_resolution', 'excel', 'pharma', 'healthcare', 'life_sciences', 'research']",2,0.4673313
10012,10012,Business Analyst,"['it_skills', 'testing', 'training', 'business_analyst', 'data_modeling', 'workflow', 'business_rules', 'project_planning']",2,0.41015288
10016,10016,Fee & Commission Analyst,"['forex', 'analytical', 'reconciliation', 'manager_technology', 'issue_resolution', 'customer_support', 'market_data', 'risk_management']",5,0.56132114
10018,10018,Cloud Business Analyst,"['azure', 'communications', 'sql', 'written', 'cloud_services', 'verbal', 'aws', 'mongodb']",0,0.54273486
10023,10023,Analyst 1 - Apps Prog,"['unix', 'process_design', 'business_services', 'linux', 'data_quality', 'asset_management', 'risk_management', 'operations']",5,0.41132092
10026,10026,Manager - Risk Analyst - MFB,"['excel', 'data_science', 'nbfc', 'management', 'microfinance', 'mis', 'underwriting', 'risk_analyst']",5,0.6746415
10036,10036,Regulatory Reporting Business Analyst,"['written_communication', 'automation', 'business_analyst', 'regulatory_reporting', 'banking', 'ups', 'business_solutions', 'data_warehousing']",5,0.47677407
10044,10044,Business Systems Analyst III,"['order_management', 'production_support', 'data_modeling', 'business_analysis', 'enterprise_applications', 'agile', 'workflow', 'oracle_financials']",2,0.5083413
10047,10047,Business Systems Analyst,"['procurement', 'supply_chain', 'erp', 'pmp', 'data_migration', 'consulting', 'edi', 'microsoft_dynamics']",5,0.3727964
10048,10048,Business Analyst,"['product_strategy', 'product_development', 'software_development', 'ux', 'product_manager', 'use_cases', 'product_design', 'web_technologies']",4,0.3238983
10051,10051,Retail Business Analyst,"['financial', 'marketing', 'accounting_entries', 'retail_business', 'presentation_skills', 'finance', 'performance_appraisal', 'strong_analytical_skills']",3,0.41030324
10056,10056,Project Quality Analyst,"['training', 'pmp', 'ms_project', 'project_management', 'quality_analyst', 'data_collection', 'scheduling', 'construction_management']",5,0.30261216
10061,10061,Business Analyst,"['it_skills', 'python', 'data_analysis', 'data_management', 'business_analyst', 'financial_instruments', 'focus', 'manager_technology']",5,0.3905404
10067,10067,Business Analyst,"['it_skills', 'python', 'tableau', 'data_analysis', 'interpersonal_skills', 'excel', 'sas', 'agile_methodology']",4,0.41918963
10070,10070,Business Analyst- Capital Market- Financial,"['it_skills', 'oracle', 'capital_market', 'regulatory_reporting', 'data_quality', 'investment_banking', 'business_analyst', 'financial_institutions']",5,0.36522397
10072,10072,Business Analyst,"['query', 'object_oriented_modeling', 'oracle', 'dynamics_crm', 'communication', 'sql', 'analysis', 'verbal']",3,0.86797965
10076,10076,Business Analyst - Salesforce,"['sfdc', 'microsoft_word', 'sales_cloud', 'powerpoint', 'sdlc', 'salesforce', 'software_development_lifecycle', 'excel']",4,0.37674627
10077,10077,IP Analyst (Filing & Prosecution),"['ip_analyst', 'process_improvement', 'intellectual_property', 'standard_operating_procedures', 'trademarks', 'data_integrity', 'property_management', 'ms_office']",5,0.7821878
10078,10078,IP Analyst (IPPA),"['global_operations', 'administration', 'client_servicing', 'analytical', 'process_improvement', 'intellectual_property', 'backend_operations', 'ms_office']",5,0.67455775
10082,10082,Business Analyst,"['communication', 'verbal', 'analytical', 'written', 'interpersonal_skills', 'international_business_development', 'data_interpretation']",3,0.64162856
10084,10084,Business Analyst,"['analytical_skills', 'business_improvement', 'retail', 'business_analyst', 'uml', 'business_analysis', 'process_improvement', 'dwbi']",5,0.6748508
